,url,reviews,rating,price
144,http://www.amazon.com/Career-Evil-Cormoran-Strike-Novels/dp/0316349933?tag=NYTBS-20,"3,166 customer reviews",4.5 out of 5 stars,$8.99 
145,http://www.amazon.com/The-Promise-Elvis-Cole-Novel/dp/039916149X?tag=NYTBS-20,"1,466 customer reviews",4.5 out of 5 stars,$9.99 
146,http://www.amazon.com/The-Magic-Strings-Frankie-Presto/dp/0062294415?tag=NYTBS-20,"1,722 customer reviews",4.7 out of 5 stars,$11.99 
147,http://www.amazon.com/Guilty-Will-Robie-David-Baldacci/dp/1455586439?tag=NYTBS-20,"4,393 customer reviews",4.5 out of 5 stars,$9.99 
148,http://www.amazon.com/The-Force-Awakens-Star-Wars/dp/1101965495?tag=NYTBS-20,928 customer reviews,4.0 out of 5 stars,$9.99 
149,http://www.amazon.com/The-Girl-Train-A-Novel-ebook/dp/B00L9B7IKE?tag=NYTBS-20,"58,202 customer reviews",4.1 out of 5 stars,$9.99 
150,http://www.amazon.com/After-You-Novel-Jojo-Moyes/dp/0525426590?tag=NYTBS-20,"5,201 customer reviews",4.2 out of 5 stars,$11.99 
151,http://www.amazon.com/Time-Goes-Mary-Higgins-Clark-ebook/dp/B01B1U2ZUU?tag=NYTBS-20,973 customer reviews,4.5 out of 5 stars,$7.99 
152,http://www.amazon.com/The-Apartment-Novel-Danielle-Steel-ebook/dp/B017G7JXNE?tag=NYTBS-20,"1,442 customer reviews",4.5 out of 5 stars,$8.99 
153,http://www.amazon.com/Fireman-Novel-Joe-Hill-ebook/dp/B013C5M08O?tag=NYTBS-20,"1,686 customer reviews",4.2 out of 5 stars,$14.99 
154,http://www.amazon.com/Weekenders-Novel-Mary-Kay-Andrews-ebook/dp/B0177626W4?tag=NYTBS-20,"1,184 customer reviews",4.3 out of 5 stars,$9.99 
155,http://www.amazon.com/Black-Widow-Gabriel-Allon-Book-ebook/dp/B016UE6KTO?tag=NYTBS-20,"5,743 customer reviews",4.6 out of 5 stars,$9.99 
156,http://www.amazon.com/Behind-Closed-Doors-intriguing-psychological/dp/1250121000?tag=NYTBS-20,"5,050 customer reviews",4.1 out of 5 stars,$9.99 
157,http://www.amazon.com/Smooth-Operator-Teddy-Stuart-Woods/dp/0399185267?tag=NYTBS-20,711 customer reviews,4.4 out of 5 stars,$9.99 
158,http://www.amazon.com/Couple-Next-Door-Novel/dp/0735221081?tag=NYTBS-20,"4,308 customer reviews",4.1 out of 5 stars,$9.99 
159,http://www.amazon.com/All-Light-We-Cannot-See/dp/1476746583?tag=NYTBS-20,"28,454 customer reviews",4.6 out of 5 stars,$12.99 
160,http://www.amazon.com/All-Light-We-Cannot-See/dp/1476746583?tag=NYTBS-20,"28,454 customer reviews",4.6 out of 5 stars,$12.99 
161,http://www.amazon.com/Two-Nicholas-Sparks-ebook/dp/B01ER6Z7RI?tag=NYTBS-20,"4,656 customer reviews",4.2 out of 5 stars,$8.99 
162,https://www.amazon.com/Swing-Time-Zadie-Smith/dp/1594203989?tag=NYTBS-20,349 customer reviews,3.5 out of 5 stars,$12.99 
163,https://www.amazon.com/Chemist-Stephenie-Meyer-ebook/dp/B01I9FFDI6?tag=NYTBS-20,"2,287 customer reviews",4.3 out of 5 stars,$9.99 
164,http://www.amazon.com/Underground-Railroad-Oprahs-Book-Club/dp/0385542364?tag=NYTBS-20,"4,353 customer reviews",4.2 out of 5 stars,$11.99 
165,https://www.amazon.com/Cutthroat-Isaac-Bell-Adventure-ebook/dp/B01HCGYXR0?tag=NYTBS-20,664 customer reviews,4.3 out of 5 stars,$9.99 
166,http://www.amazon.com/Gentleman-Moscow-Novel-Amor-Towles/dp/0670026190?tag=NYTBS-20,"9,902 customer reviews",4.7 out of 5 stars,$13.99 
167,http://www.amazon.com/Underground-Railroad-Oprahs-Book-Club/dp/0385542364?tag=NYTBS-20,"4,353 customer reviews",4.2 out of 5 stars,$11.99 
